timestamp,rssi,seqno,s1x,s1y,s1z,s2x,s2y,s2z,s3x,s3y,s3z,s4x,s4y,s4z,s5x,s5y,s5z,gateway,true_room,activity
2017-08-01 14:56:21.509700,-33,8934205,0.125,0.78125,-0.5,0.15625,0.78125,-0.5,0.125,0.78125,-0.5,0.15625,0.78125,-0.5,0.15625,0.78125,-0.5,living,livingroom,sitting
2017-08-01 14:56:21.543800,-82,8934205,0.125,0.78125,-0.5,0.15625,0.78125,-0.5,0.125,0.78125,-0.5,0.15625,0.78125,-0.5,0.15625,0.78125,-0.5,bedroom,livingroom,sitting
2017-08-01 14:56:21.718700,-41,8934206,0.125,0.78125,-0.5,0.15625,0.78125,-0.5,0.15625,0.8125,-0.5,0.15625,0.78125,-0.5,0.15625,0.8125,-0.5,living,livingroom,sitting
2017-08-01 14:56:21.752800,-78,8934206,0.125,0.78125,-0.5,0.15625,0.78125,-0.5,0.15625,0.8125,-0.5,0.15625,0.78125,-0.5,0.15625,0.8125,-0.5,bedroom,livingroom,sitting
2017-08-01 14:56:21.957800,-71,8934207,0.1875,1.0,-0.5625,0.09375,0.96875,-0.53125,0.15625,0.9375,-0.4375,0.1875,0.8125,-0.46875,0.1875,0.875,-0.40625,bedroom,livingroom,sitting
2017-08-01 14:56:22.124900,-73,8934208,0.1875,0.84375,-0.4375,0.125,0.96875,-0.375,0.09375,1.03125,-0.375,0.09375,1.125,-0.1875,0.1875,1.0625,-0.1875,living,livingroom,sitting
2017-08-01 14:56:22.163400,-74,8934208,0.1875,0.84375,-0.4375,0.125,0.96875,-0.375,0.09375,1.03125,-0.375,0.09375,1.125,-0.1875,0.1875,1.0625,-0.1875,bedroom,livingroom,sitting
2017-08-01 14:56:22.323700,-98,8934209,0.375,1.46875,0.03125,0.71875,1.0625,0.03125,0.75,0.1875,0.5,0.71875,1.53125,0.59375,0.53125,0.875,0.09375,stairs,livingroom,sitting
2017-08-01 14:56:22.368300,-69,8934209,0.375,1.46875,0.03125,0.71875,1.0625,0.03125,0.75,0.1875,0.5,0.71875,1.53125,0.59375,0.53125,0.875,0.09375,bedroom,livingroom,sitting
2017-08-01 14:56:22.578500,-84,8934210,0.6875,0.03125,0.28125,0.375,0.5,0.65625,0.1875,0.625,0.53125,-0.125,0.625,0.46875,-0.375,0.21875,0.3125,bedroom,livingroom,sitting
2017-08-01 14:56:22.745700,-66,8934211,-0.4375,0.625,0.59375,-0.75,0.71875,0.53125,-0.9375,0.5,0.5625,-0.84375,0.28125,0.6875,-0.75,0.21875,0.96875,living,livingroom,sitting
2017-08-01 14:56:22.780400,-66,8934211,-0.4375,0.625,0.59375,-0.75,0.71875,0.53125,-0.9375,0.5,0.5625,-0.84375,0.28125,0.6875,-0.75,0.21875,0.96875,bedroom,livingroom,sitting
2017-08-01 14:56:22.948600,-76,8934212,-0.65625,0.40625,0.90625,-0.53125,0.625,0.9375,-0.4375,0.4375,1.09375,-0.34375,0.375,1.0,-0.1875,0.15625,1.0,living,livingroom,sitting
2017-08-01 14:56:22.982800,-74,8934212,-0.65625,0.40625,0.90625,-0.53125,0.625,0.9375,-0.4375,0.4375,1.09375,-0.34375,0.375,1.0,-0.1875,0.15625,1.0,bedroom,livingroom,sitting
2017-08-01 14:56:23.153600,-79,8934213,-0.15625,0.40625,0.84375,-0.09375,0.875,0.84375,-0.03125,0.53125,0.96875,-0.03125,0.625,0.9375,0.0,0.59375,0.9375,living,livingroom,sitting
2017-08-01 14:56:23.187800,-71,8934213,-0.15625,0.40625,0.84375,-0.09375,0.875,0.84375,-0.03125,0.53125,0.96875,-0.03125,0.625,0.9375,0.0,0.59375,0.9375,bedroom,livingroom,sitting
2017-08-01 14:56:23.360900,-58,8934214,-0.03125,0.5,0.96875,-0.09375,0.40625,0.875,-0.125,0.5625,0.9375,-0.0625,0.59375,0.84375,-0.0625,0.53125,0.875,living,livingroom,sitting
2017-08-01 14:56:23.764700,-55,8934216,0.0625,0.59375,0.84375,0.03125,0.53125,0.75,0.0625,0.4375,0.875,0.125,0.375,0.8125,0.28125,0.375,0.875,living,livingroom,sitting
2017-08-01 14:56:23.799500,-77,8934216,0.0625,0.59375,0.84375,0.03125,0.53125,0.75,0.0625,0.4375,0.875,0.125,0.375,0.8125,0.28125,0.375,0.875,bedroom,livingroom,sitting
2017-08-01 14:56:23.967400,-78,8934217,0.34375,0.46875,0.875,0.53125,0.28125,0.8125,0.46875,0.375,0.90625,0.375,0.21875,0.90625,0.28125,0.1875,0.9375,living,livingroom,sitting
2017-08-01 14:56:24.001700,-73,8934217,0.34375,0.46875,0.875,0.53125,0.28125,0.8125,0.46875,0.375,0.90625,0.375,0.21875,0.90625,0.28125,0.1875,0.9375,bedroom,livingroom,sitting
2017-08-01 14:56:24.172200,-95,8934218,0.25,0.25,0.9375,0.21875,0.375,1.09375,0.21875,0.5,1.03125,0.09375,0.40625,1.09375,0.0,0.4375,1.125,stairs,livingroom,sitting
2017-08-01 14:56:24.377000,-79,8934219,-0.1875,0.46875,1.03125,-0.34375,0.34375,0.96875,-0.28125,0.4375,0.71875,-0.375,0.46875,0.6875,-0.34375,0.3125,0.6875,stairs,livingroom,sitting
2017-08-01 14:56:24.579500,-93,8934220,-0.1875,0.34375,0.6875,-0.125,0.4375,0.5625,-0.0625,0.34375,0.71875,0.03125,0.34375,0.90625,0.0625,0.25,0.9375,stairs,livingroom,sitting
2017-08-01 14:56:24.622800,-72,8934220,-0.1875,0.34375,0.6875,-0.125,0.4375,0.5625,-0.0625,0.34375,0.71875,0.03125,0.34375,0.90625,0.0625,0.25,0.9375,bedroom,livingroom,sitting
2017-08-01 14:56:24.780500,-85,8934221,0.125,0.09375,0.96875,0.03125,0.125,1.03125,0.125,0.09375,1.25,0.1875,0.1875,1.21875,0.21875,0.03125,1.125,stairs,livingroom,sitting
2017-08-01 14:56:24.789600,-67,8934221,0.125,0.09375,0.96875,0.03125,0.125,1.03125,0.125,0.09375,1.25,0.1875,0.1875,1.21875,0.21875,0.03125,1.125,living,livingroom,sitting
2017-08-01 14:56:24.824300,-71,8934221,0.125,0.09375,0.96875,0.03125,0.125,1.03125,0.125,0.09375,1.25,0.1875,0.1875,1.21875,0.21875,0.03125,1.125,bedroom,livingroom,sitting
2017-08-01 14:56:24.987500,-88,8934222,0.28125,0.0,1.03125,0.46875,0.0,1.03125,0.59375,0.0625,1.28125,0.6875,0.09375,1.0625,0.6875,0.1875,1.03125,stairs,livingroom,sitting
2017-08-01 14:56:24.996400,-67,8934222,0.28125,0.0,1.03125,0.46875,0.0,1.03125,0.59375,0.0625,1.28125,0.6875,0.09375,1.0625,0.6875,0.1875,1.03125,living,livingroom,sitting
2017-08-01 14:56:25.031200,-87,8934222,0.28125,0.0,1.03125,0.46875,0.0,1.03125,0.59375,0.0625,1.28125,0.6875,0.09375,1.0625,0.6875,0.1875,1.03125,bedroom,livingroom,sitting
2017-08-01 14:56:25.203500,-89,8934223,0.78125,0.1875,0.90625,0.75,0.28125,0.875,0.625,0.0625,0.5,0.28125,0.375,0.59375,0.1875,0.09375,0.875,living,livingroom,sitting
2017-08-01 14:56:25.238000,-71,8934223,0.78125,0.1875,0.90625,0.75,0.28125,0.875,0.625,0.0625,0.5,0.28125,0.375,0.59375,0.1875,0.09375,0.875,bedroom,livingroom,sitting
2017-08-01 14:56:25.404100,-99,8934224,0.1875,-0.0625,1.25,0.15625,0.1875,0.65625,0.375,-0.1875,1.0,0.34375,-0.03125,1.3125,0.25,-0.125,0.9375,stairs,livingroom,sitting
2017-08-01 14:56:25.409500,-81,8934224,0.1875,-0.0625,1.25,0.15625,0.1875,0.65625,0.375,-0.1875,1.0,0.34375,-0.03125,1.3125,0.25,-0.125,0.9375,living,livingroom,sitting
2017-08-01 14:56:25.617500,-68,8934225,0.25,-0.28125,0.84375,0.375,0.09375,0.96875,0.46875,0.1875,1.21875,0.40625,-0.03125,0.9375,0.34375,0.0625,0.84375,living,livingroom,sitting
2017-08-01 14:56:25.651600,-83,8934225,0.25,-0.28125,0.84375,0.375,0.09375,0.96875,0.46875,0.1875,1.21875,0.40625,-0.03125,0.9375,0.34375,0.0625,0.84375,bedroom,livingroom,sitting
2017-08-01 14:56:25.817800,-77,8934226,0.34375,0.09375,1.0,0.3125,0.0,0.9375,0.3125,0.0625,0.875,0.28125,0.03125,0.875,0.25,0.03125,0.9375,living,livingroom,sitting
2017-08-01 14:56:26.012400,-77,8934227,0.28125,0.0,0.96875,0.21875,0.0625,1.0,0.21875,0.0625,1.09375,0.21875,0.03125,1.0,0.21875,0.0625,1.0,stairs,livingroom,sitting
2017-08-01 14:56:26.021400,-94,8934227,0.28125,0.0,0.96875,0.21875,0.0625,1.0,0.21875,0.0625,1.09375,0.21875,0.03125,1.0,0.21875,0.0625,1.0,living,livingroom,sitting
2017-08-01 14:56:26.056200,-73,8934227,0.28125,0.0,0.96875,0.21875,0.0625,1.0,0.21875,0.0625,1.09375,0.21875,0.03125,1.0,0.21875,0.0625,1.0,bedroom,livingroom,sitting
2017-08-01 14:56:26.223500,-72,8934228,0.34375,-0.03125,0.96875,0.28125,0.03125,0.96875,0.25,0.03125,1.0,0.21875,0.09375,1.03125,0.21875,0.09375,1.03125,living,livingroom,sitting
2017-08-01 14:56:26.433700,-68,8934229,0.21875,0.03125,1.15625,0.1875,0.0625,0.96875,0.21875,0.0,1.0,0.1875,-0.03125,1.0,0.15625,-0.03125,1.0,living,livingroom,sitting
2017-08-01 14:56:26.468000,-71,8934229,0.21875,0.03125,1.15625,0.1875,0.0625,0.96875,0.21875,0.0,1.0,0.1875,-0.03125,1.0,0.15625,-0.03125,1.0,bedroom,livingroom,sitting
2017-08-01 14:56:26.633800,-78,8934230,0.125,0.03125,0.96875,0.09375,0.09375,0.96875,0.09375,0.03125,0.9375,0.15625,0.15625,0.9375,0.21875,0.28125,1.03125,living,livingroom,sitting
2017-08-01 14:56:26.668400,-93,8934230,0.125,0.03125,0.96875,0.09375,0.09375,0.96875,0.09375,0.03125,0.9375,0.15625,0.15625,0.9375,0.21875,0.28125,1.03125,bedroom,livingroom,sitting
2017-08-01 14:56:26.837600,-61,8934231,0.3125,0.28125,1.0625,0.28125,0.21875,1.125,0.28125,0.03125,1.03125,0.28125,0.0625,1.03125,0.1875,0.125,1.03125,living,livingroom,sitting
2017-08-01 14:56:26.876300,-81,8934231,0.3125,0.28125,1.0625,0.28125,0.21875,1.125,0.28125,0.03125,1.03125,0.28125,0.0625,1.03125,0.1875,0.125,1.03125,bedroom,livingroom,sitting
2017-08-01 14:56:27.081200,-85,8934232,0.0,0.28125,0.9375,-0.25,0.53125,1.125,-0.25,0.6875,1.09375,-0.125,0.46875,1.0,-0.125,0.46875,1.0,bedroom,livingroom,sitting
2017-08-01 14:56:27.248500,-74,8934233,-0.15625,0.3125,1.09375,0.03125,0.40625,0.9375,0.21875,0.0625,0.75,0.25,-0.09375,0.8125,0.21875,-0.125,0.78125,living,livingroom,sitting
2017-08-01 14:56:27.457400,-70,8934234,0.40625,-0.0625,0.34375,0.375,-0.15625,0.625,0.4375,0.125,0.8125,0.46875,-0.125,0.59375,0.875,0.46875,1.125,living,livingroom,sitting
2017-08-01 14:56:27.491900,-89,8934234,0.40625,-0.0625,0.34375,0.375,-0.15625,0.625,0.4375,0.125,0.8125,0.46875,-0.125,0.59375,0.875,0.46875,1.125,bedroom,livingroom,sitting
2017-08-01 14:56:27.659400,-63,8934235,0.6875,0.1875,1.0,0.6875,0.125,1.03125,0.65625,-0.03125,1.09375,1.0625,-0.34375,1.4375,0.84375,-0.15625,0.84375,living,livingroom,sitting
2017-08-01 14:56:27.693400,-83,8934235,0.6875,0.1875,1.0,0.6875,0.125,1.03125,0.65625,-0.03125,1.09375,1.0625,-0.34375,1.4375,0.84375,-0.15625,0.84375,bedroom,livingroom,sitting
2017-08-01 14:56:27.860600,-78,8934236,0.78125,0.15625,0.59375,0.6875,0.15625,0.59375,0.65625,0.1875,0.59375,0.75,0.0625,0.625,0.75,-0.0625,0.84375,living,livingroom,sitting
2017-08-01 14:56:28.069700,-76,8934237,0.65625,-0.21875,0.53125,0.625,-0.21875,0.40625,0.6875,-0.03125,0.8125,0.96875,0.03125,0.875,0.78125,0.0,0.71875,living,livingroom,sitting
2017-08-01 14:56:28.277500,-61,8934238,0.65625,0.0,0.6875,0.65625,0.0,0.75,0.65625,0.0,0.71875,0.6875,-0.03125,0.6875,0.71875,-0.03125,0.6875,living,livingroom,sitting
2017-08-01 14:56:28.485600,-61,8934239,0.71875,-0.03125,0.6875,0.6875,-0.0625,0.75,0.625,-0.0625,0.75,0.625,-0.03125,0.75,0.65625,-0.03125,0.78125,living,livingroom,sitting
2017-08-01 14:56:28.524200,-92,8934239,0.71875,-0.03125,0.6875,0.6875,-0.0625,0.75,0.625,-0.0625,0.75,0.625,-0.03125,0.75,0.65625,-0.03125,0.78125,bedroom,livingroom,sitting
2017-08-01 14:56:28.688400,-65,8934240,0.65625,-0.03125,0.78125,0.625,-0.03125,0.75,0.65625,-0.03125,0.75,0.65625,-0.03125,0.78125,0.65625,-0.03125,0.75,living,livingroom,sitting
2017-08-01 14:56:28.723400,-82,8934240,0.65625,-0.03125,0.78125,0.625,-0.03125,0.75,0.65625,-0.03125,0.75,0.65625,-0.03125,0.78125,0.65625,-0.03125,0.75,bedroom,livingroom,sitting
2017-08-01 14:56:28.888300,-64,8934241,0.65625,-0.03125,0.75,0.65625,-0.0625,0.75,0.625,-0.09375,0.6875,0.5625,-0.03125,0.6875,0.625,0.03125,0.8125,living,livingroom,sitting
2017-08-01 14:56:28.922500,-89,8934241,0.65625,-0.03125,0.75,0.65625,-0.0625,0.75,0.625,-0.09375,0.6875,0.5625,-0.03125,0.6875,0.625,0.03125,0.8125,bedroom,livingroom,sitting
2017-08-01 14:56:29.097600,-79,8934242,0.75,0.0,0.8125,0.71875,-0.03125,0.78125,0.6875,-0.03125,0.75,0.6875,-0.03125,0.75,0.6875,-0.03125,0.75,living,livingroom,sitting
2017-08-01 14:56:29.132500,-74,8934242,0.75,0.0,0.8125,0.71875,-0.03125,0.78125,0.6875,-0.03125,0.75,0.6875,-0.03125,0.75,0.6875,-0.03125,0.75,bedroom,livingroom,sitting
2017-08-01 14:56:29.296500,-60,8934243,0.65625,-0.0625,0.6875,0.625,-0.0625,0.71875,0.625,-0.0625,0.75,0.65625,-0.0625,0.75,0.65625,-0.0625,0.75,living,livingroom,sitting
2017-08-01 14:56:29.335000,-75,8934243,0.65625,-0.0625,0.6875,0.625,-0.0625,0.71875,0.625,-0.0625,0.75,0.65625,-0.0625,0.75,0.65625,-0.0625,0.75,bedroom,livingroom,sitting
2017-08-01 14:56:29.501200,-82,8934244,0.65625,-0.03125,0.78125,0.65625,-0.03125,0.78125,0.65625,-0.0625,0.75,0.65625,-0.0625,0.75,0.65625,-0.0625,0.75,living,livingroom,sitting
2017-08-01 14:56:29.536000,-91,8934244,0.65625,-0.03125,0.78125,0.65625,-0.03125,0.78125,0.65625,-0.0625,0.75,0.65625,-0.0625,0.75,0.65625,-0.0625,0.75,bedroom,livingroom,sitting
2017-08-01 14:56:29.712000,-65,8934245,0.65625,-0.0625,0.71875,0.65625,-0.09375,0.71875,0.65625,-0.09375,0.75,0.65625,-0.0625,0.78125,0.65625,-0.0625,0.78125,living,livingroom,sitting
2017-08-01 14:56:29.745900,-80,8934245,0.65625,-0.0625,0.71875,0.65625,-0.09375,0.71875,0.65625,-0.09375,0.75,0.65625,-0.0625,0.78125,0.65625,-0.0625,0.78125,bedroom,livingroom,sitting
2017-08-01 14:56:29.747600,-76,8934245,0.65625,-0.0625,0.71875,0.65625,-0.09375,0.71875,0.65625,-0.09375,0.75,0.65625,-0.0625,0.78125,0.65625,-0.0625,0.78125,bedroom,livingroom,sitting
2017-08-01 14:56:29.915200,-82,8934246,0.65625,-0.0625,0.75,0.65625,-0.0625,0.75,0.65625,-0.0625,0.75,0.625,-0.0625,0.78125,0.65625,-0.0625,0.78125,living,livingroom,sitting
2017-08-01 14:56:29.949300,-91,8934246,0.65625,-0.0625,0.75,0.65625,-0.0625,0.75,0.65625,-0.0625,0.75,0.625,-0.0625,0.78125,0.65625,-0.0625,0.78125,bedroom,livingroom,sitting
2017-08-01 14:56:30.120600,-63,8934247,0.625,-0.0625,0.78125,0.625,-0.03125,0.78125,0.65625,-0.03125,0.78125,0.65625,-0.03125,0.75,0.65625,-0.0625,0.75,living,livingroom,sitting
2017-08-01 14:56:30.325000,-61,8934248,0.625,-0.0625,0.78125,0.65625,-0.0625,0.78125,0.625,-0.03125,0.75,0.625,-0.0625,0.75,0.625,-0.0625,0.75,living,livingroom,sitting
2017-08-01 14:56:30.359300,-84,8934248,0.625,-0.0625,0.78125,0.65625,-0.0625,0.78125,0.625,-0.03125,0.75,0.625,-0.0625,0.75,0.625,-0.0625,0.75,bedroom,livingroom,sitting
2017-08-01 14:56:30.528500,-87,8934249,0.625,-0.0625,0.75,0.625,-0.0625,0.78125,0.65625,-0.03125,0.78125,0.625,-0.0625,0.75,0.65625,-0.0625,0.78125,living,livingroom,sitting
2017-08-01 14:56:30.722000,-97,8934250,0.65625,-0.0625,0.78125,0.65625,-0.0625,0.8125,0.6875,-0.0625,0.71875,0.6875,-0.125,0.75,0.6875,-0.3125,0.75,stairs,livingroom,sitting
2017-08-01 14:56:30.730800,-95,8934250,0.65625,-0.0625,0.78125,0.65625,-0.0625,0.8125,0.6875,-0.0625,0.71875,0.6875,-0.125,0.75,0.6875,-0.3125,0.75,living,livingroom,sitting
2017-08-01 14:56:30.765300,-76,8934250,0.65625,-0.0625,0.78125,0.65625,-0.0625,0.8125,0.6875,-0.0625,0.71875,0.6875,-0.125,0.75,0.6875,-0.3125,0.75,bedroom,livingroom,sitting
2017-08-01 14:56:30.931000,-82,8934251,0.625,-0.25,0.6875,0.65625,-0.3125,0.625,0.59375,-0.1875,0.78125,0.5,-0.03125,0.84375,0.59375,0.09375,0.875,stairs,livingroom,sitting
2017-08-01 14:56:30.940100,-78,8934251,0.625,-0.25,0.6875,0.65625,-0.3125,0.625,0.59375,-0.1875,0.78125,0.5,-0.03125,0.84375,0.59375,0.09375,0.875,living,livingroom,sitting
2017-08-01 14:56:30.974900,-75,8934251,0.625,-0.25,0.6875,0.65625,-0.3125,0.625,0.59375,-0.1875,0.78125,0.5,-0.03125,0.84375,0.59375,0.09375,0.875,bedroom,livingroom,sitting
2017-08-01 14:56:31.145100,-74,8934252,0.53125,0.25,0.875,0.53125,0.1875,0.75,0.5625,0.1875,0.71875,0.59375,0.125,0.75,0.59375,0.03125,0.78125,living,livingroom,sitting
2017-08-01 14:56:31.179900,-88,8934252,0.53125,0.25,0.875,0.53125,0.1875,0.75,0.5625,0.1875,0.71875,0.59375,0.125,0.75,0.59375,0.03125,0.78125,bedroom,livingroom,sitting
2017-08-01 14:56:31.354200,-88,8934253,0.59375,-0.09375,0.875,0.59375,-0.0625,0.875,0.5625,0.03125,0.84375,0.5625,0.0625,0.8125,0.5625,0.03125,0.8125,living,livingroom,sitting
2017-08-01 14:56:31.388900,-89,8934253,0.59375,-0.09375,0.875,0.59375,-0.0625,0.875,0.5625,0.03125,0.84375,0.5625,0.0625,0.8125,0.5625,0.03125,0.8125,bedroom,livingroom,sitting
