timestamp,rssi,seqno,s1x,s1y,s1z,s2x,s2y,s2z,s3x,s3y,s3z,s4x,s4y,s4z,s5x,s5y,s5z,gateway,true_room,activity
2017-08-07 13:09:34.524300,-99,11432413,0.28125,0.875,0.25,0.28125,0.875,0.25,0.28125,0.875,0.25,0.28125,0.875,0.25,0.28125,0.875,0.28125,stairs,livingroom,sitting
2017-08-07 13:09:34.746200,-28,11432414,0.25,0.875,0.25,0.28125,0.875,0.25,0.28125,0.875,0.25,0.28125,0.875,0.25,0.25,0.875,0.25,living,livingroom,sitting
2017-08-07 13:09:34.926600,-97,11432415,0.28125,0.90625,0.25,0.28125,0.875,0.25,0.25,0.875,0.25,0.28125,0.875,0.25,0.28125,0.875,0.25,stairs,livingroom,sitting
2017-08-07 13:09:34.949400,-32,11432415,0.28125,0.90625,0.25,0.28125,0.875,0.25,0.25,0.875,0.25,0.28125,0.875,0.25,0.28125,0.875,0.25,living,livingroom,sitting
2017-08-07 13:09:34.956700,-87,11432415,0.28125,0.90625,0.25,0.28125,0.875,0.25,0.25,0.875,0.25,0.28125,0.875,0.25,0.28125,0.875,0.25,bedroom,livingroom,sitting
2017-08-07 13:09:35.148700,-41,11432416,0.25,0.875,0.25,0.25,0.875,0.25,0.25,0.875,0.25,0.25,0.875,0.25,0.25,0.875,0.25,living,livingroom,sitting
2017-08-07 13:09:35.156100,-94,11432416,0.25,0.875,0.25,0.25,0.875,0.25,0.25,0.875,0.25,0.25,0.875,0.25,0.25,0.875,0.25,bedroom,livingroom,sitting
2017-08-07 13:09:35.555200,-28,11432418,0.28125,0.875,0.25,0.25,0.90625,0.25,0.28125,0.90625,0.25,0.28125,0.84375,0.25,0.25,0.875,0.25,living,livingroom,sitting
2017-08-07 13:09:35.762700,-93,11432419,0.25,0.875,0.25,0.25,0.875,0.25,0.25,0.875,0.25,0.25,0.875,0.25,0.25,0.875,0.25,bedroom,livingroom,sitting
2017-08-07 13:09:35.942600,-98,11432420,0.25,0.875,0.25,0.25,0.875,0.25,0.25,0.875,0.25,0.25,0.875,0.25,0.25,0.875,0.25,stairs,livingroom,sitting
2017-08-07 13:09:35.972700,-84,11432420,0.25,0.875,0.25,0.25,0.875,0.25,0.25,0.875,0.25,0.25,0.875,0.25,0.25,0.875,0.25,bedroom,livingroom,sitting
2017-08-07 13:09:36.149600,-96,11432421,0.25,0.875,0.25,0.28125,0.875,0.25,0.28125,0.875,0.25,0.25,0.875,0.25,0.28125,0.875,0.25,stairs,livingroom,sitting
2017-08-07 13:09:36.170600,-26,11432421,0.25,0.875,0.25,0.28125,0.875,0.25,0.28125,0.875,0.25,0.25,0.875,0.25,0.28125,0.875,0.25,living,livingroom,sitting
2017-08-07 13:09:36.178000,-81,11432421,0.25,0.875,0.25,0.28125,0.875,0.25,0.28125,0.875,0.25,0.25,0.875,0.25,0.28125,0.875,0.25,bedroom,livingroom,sitting
