timestamp,rssi,s1x,s1y,s1z,s2x,s2y,s2z,s3x,s3y,s3z,s4x,s4y,s4z,s5x,s5y,s5z,Gateway,localisation,activity
2017-08-07 14:37:19.250800,-24,0.21875,0.90625,-0.0625,0.21875,0.90625,-0.0625,0.21875,0.90625,-0.0625,0.21875,0.90625,-0.03125,0.21875,0.90625,-0.0625,living,living,sitting
2017-08-07 14:37:19.284500,-85,0.21875,0.90625,-0.0625,0.21875,0.90625,-0.0625,0.21875,0.90625,-0.0625,0.21875,0.90625,-0.03125,0.21875,0.90625,-0.0625,bedroom,living,sitting
2017-08-07 14:37:19.487600,-92,0.21875,0.90625,-0.125,0.21875,0.90625,-0.0625,0.21875,0.90625,-0.0625,0.25,0.90625,-0.0625,0.21875,0.90625,-0.03125,bedroom,living,sitting
2017-08-07 14:37:19.695900,-77,0.1875,0.90625,-0.0625,0.21875,0.90625,-0.0625,0.25,0.90625,-0.03125,0.21875,0.9375,-0.0625,0.21875,0.90625,-0.0625,bedroom,living,sitting
2017-08-07 14:37:19.869500,-50,0.21875,0.9375,-0.09375,0.21875,0.90625,-0.03125,0.21875,0.90625,-0.0625,0.21875,0.90625,-0.03125,0.21875,0.90625,-0.0625,living,living,sitting
2017-08-07 14:37:19.897900,-84,0.21875,0.9375,-0.09375,0.21875,0.90625,-0.03125,0.21875,0.90625,-0.0625,0.21875,0.90625,-0.03125,0.21875,0.90625,-0.0625,bedroom,living,sitting
2017-08-07 14:37:20.079500,-73,0.25,0.96875,-0.03125,0.21875,1.125,-0.09375,0.15625,1.25,-0.1875,0.125,1.40625,-0.15625,0.1875,1.40625,0.0,living,living,sitting
2017-08-07 14:37:20.107900,-79,0.25,0.96875,-0.03125,0.21875,1.125,-0.09375,0.15625,1.25,-0.1875,0.125,1.40625,-0.15625,0.1875,1.40625,0.0,bedroom,living,sitting
2017-08-07 14:37:20.287300,-63,0.28125,1.375,0.03125,0.28125,1.46875,0.09375,0.375,1.5,0.25,0.4375,1.25,0.15625,0.46875,1.0625,0.25,living,living,sitting
2017-08-07 14:37:20.315800,-81,0.28125,1.375,0.03125,0.28125,1.46875,0.09375,0.375,1.5,0.25,0.4375,1.25,0.15625,0.46875,1.0625,0.25,bedroom,living,sitting
2017-08-07 14:37:20.491200,-63,0.5,0.875,0.25,0.5,0.4375,0.1875,0.53125,0.3125,0.21875,0.40625,0.125,0.15625,0.28125,0.0625,0.21875,living,living,sitting
2017-08-07 14:37:20.724400,-81,0.1875,0.0625,0.375,0.125,0.0625,0.5,0.0,0.0,0.625,-0.0625,0.0625,0.8125,-0.25,0.15625,0.90625,bedroom,living,sitting
2017-08-07 14:37:20.893400,-64,-0.625,-0.25,0.8125,-0.5625,-0.65625,0.90625,-0.46875,-0.0625,1.15625,-0.5,-0.03125,1.0625,-0.375,0.0,1.09375,living,living,sitting
2017-08-07 14:37:20.923500,-70,-0.625,-0.25,0.8125,-0.5625,-0.65625,0.90625,-0.46875,-0.0625,1.15625,-0.5,-0.03125,1.0625,-0.375,0.0,1.09375,bedroom,living,sitting
2017-08-07 14:37:21.098400,-97,-0.34375,0.9375,0.8125,-0.34375,0.96875,0.8125,-0.375,0.375,0.75,-0.21875,0.1875,0.84375,-0.21875,0.1875,0.84375,living,living,sitting
2017-08-07 14:37:21.126700,-73,-0.34375,0.9375,0.8125,-0.34375,0.96875,0.8125,-0.375,0.375,0.75,-0.21875,0.1875,0.84375,-0.21875,0.1875,0.84375,bedroom,living,sitting
2017-08-07 14:37:21.298600,-82,-0.15625,0.28125,0.90625,-0.1875,0.65625,0.96875,-0.1875,0.71875,0.96875,-0.28125,0.5625,0.8125,-0.3125,0.53125,0.78125,living,living,sitting
