timestamp,rssi,seqno,s1x,s1y,s1z,s2x,s2y,s2z,s3x,s3y,s3z,s4x,s4y,s4z,s5x,s5y,s5z,gateway,true_room,activity
2017-08-01 15:31:30.732500,-25,8944499,0.3125,-0.4375,-0.78125,0.3125,-0.40625,-0.75,0.3125,-0.4375,-0.6875,0.3125,-0.40625,-0.8125,0.3125,-0.40625,-0.84375,living,livingroom,sitting
2017-08-01 15:31:30.760100,-71,8944499,0.3125,-0.4375,-0.78125,0.3125,-0.40625,-0.75,0.3125,-0.4375,-0.6875,0.3125,-0.40625,-0.8125,0.3125,-0.40625,-0.84375,bedroom,livingroom,sitting
2017-08-01 15:31:30.942100,-41,8944500,0.34375,-0.40625,-0.84375,0.21875,-0.34375,-0.71875,0.3125,-0.375,-0.75,0.3125,-0.375,-0.8125,0.3125,-0.375,-0.84375,living,livingroom,sitting
2017-08-01 15:31:30.969100,-82,8944500,0.34375,-0.40625,-0.84375,0.21875,-0.34375,-0.71875,0.3125,-0.375,-0.75,0.3125,-0.375,-0.8125,0.3125,-0.375,-0.84375,bedroom,livingroom,sitting
2017-08-01 15:31:31.145400,-26,8944501,0.3125,-0.40625,-0.78125,0.34375,-0.40625,-0.75,0.28125,-0.34375,-0.75,0.3125,-0.40625,-0.8125,0.3125,-0.375,-0.84375,living,livingroom,sitting
2017-08-01 15:31:31.171400,-68,8944501,0.3125,-0.40625,-0.78125,0.34375,-0.40625,-0.75,0.28125,-0.34375,-0.75,0.3125,-0.40625,-0.8125,0.3125,-0.375,-0.84375,bedroom,livingroom,sitting
2017-08-01 15:31:31.763300,-99,8944504,0.34375,-0.375,-0.78125,0.3125,-0.40625,-0.71875,0.34375,-0.46875,-0.75,0.34375,-0.53125,-0.75,0.34375,-0.5625,-0.78125,stairs,livingroom,sitting
2017-08-01 15:31:31.767500,-33,8944504,0.34375,-0.375,-0.78125,0.3125,-0.40625,-0.71875,0.34375,-0.46875,-0.75,0.34375,-0.53125,-0.75,0.34375,-0.5625,-0.78125,living,livingroom,sitting
2017-08-01 15:31:31.797200,-86,8944504,0.34375,-0.375,-0.78125,0.3125,-0.40625,-0.71875,0.34375,-0.46875,-0.75,0.34375,-0.53125,-0.75,0.34375,-0.5625,-0.78125,bedroom,livingroom,sitting
2017-08-01 15:31:31.967200,-84,8944505,0.34375,-0.53125,-0.875,0.34375,-0.6875,-0.84375,0.34375,-0.65625,-0.875,0.46875,-0.53125,-0.84375,0.34375,-0.46875,-0.96875,stairs,livingroom,sitting
2017-08-01 15:31:31.970900,-57,8944505,0.34375,-0.53125,-0.875,0.34375,-0.6875,-0.84375,0.34375,-0.65625,-0.875,0.46875,-0.53125,-0.84375,0.34375,-0.46875,-0.96875,living,livingroom,sitting
2017-08-01 15:31:32.003400,-62,8944505,0.34375,-0.53125,-0.875,0.34375,-0.6875,-0.84375,0.34375,-0.65625,-0.875,0.46875,-0.53125,-0.84375,0.34375,-0.46875,-0.96875,bedroom,livingroom,sitting
2017-08-01 15:31:32.167600,-85,8944506,0.25,-0.875,-0.75,0.53125,-0.78125,-0.65625,0.65625,-0.75,-0.59375,0.71875,-0.90625,-0.3125,0.78125,-0.9375,-0.1875,stairs,livingroom,sitting
2017-08-01 15:31:32.203500,-71,8944506,0.25,-0.875,-0.75,0.53125,-0.78125,-0.65625,0.65625,-0.75,-0.59375,0.71875,-0.90625,-0.3125,0.78125,-0.9375,-0.1875,bedroom,livingroom,sitting
2017-08-01 15:31:32.375500,-86,8944507,0.6875,-0.6875,-0.09375,0.46875,-1.0625,0.09375,0.21875,-0.8125,0.15625,0.375,-0.34375,0.1875,0.15625,-0.84375,0.40625,stairs,livingroom,sitting
2017-08-01 15:31:32.411100,-78,8944507,0.6875,-0.6875,-0.09375,0.46875,-1.0625,0.09375,0.21875,-0.8125,0.15625,0.375,-0.34375,0.1875,0.15625,-0.84375,0.40625,bedroom,livingroom,sitting
2017-08-01 15:31:32.581900,-88,8944508,0.125,-0.75,0.46875,0.125,-0.625,0.4375,0.0,-0.53125,0.59375,0.0,-0.28125,0.46875,-0.03125,-0.46875,0.5,stairs,livingroom,sitting
2017-08-01 15:31:32.589600,-81,8944508,0.125,-0.75,0.46875,0.125,-0.625,0.4375,0.0,-0.53125,0.59375,0.0,-0.28125,0.46875,-0.03125,-0.46875,0.5,living,livingroom,sitting
2017-08-01 15:31:32.615300,-72,8944508,0.125,-0.75,0.46875,0.125,-0.625,0.4375,0.0,-0.53125,0.59375,0.0,-0.28125,0.46875,-0.03125,-0.46875,0.5,bedroom,livingroom,sitting
2017-08-01 15:31:32.785800,-94,8944509,-0.09375,-0.78125,0.59375,-0.03125,-0.5,0.46875,-0.09375,-0.375,0.53125,-0.21875,-0.3125,0.5625,-0.125,-0.15625,0.4375,stairs,livingroom,sitting
2017-08-01 15:31:32.990700,-98,8944510,-0.15625,-0.0625,0.40625,-0.1875,0.03125,0.34375,-0.90625,0.375,0.59375,-1.90625,0.4375,0.15625,-0.3125,-0.21875,0.5,stairs,livingroom,sitting
2017-08-01 15:31:32.992700,-71,8944510,-0.15625,-0.0625,0.40625,-0.1875,0.03125,0.34375,-0.90625,0.375,0.59375,-1.90625,0.4375,0.15625,-0.3125,-0.21875,0.5,living,livingroom,sitting
2017-08-01 15:31:33.024400,-68,8944510,-0.15625,-0.0625,0.40625,-0.1875,0.03125,0.34375,-0.90625,0.375,0.59375,-1.90625,0.4375,0.15625,-0.3125,-0.21875,0.5,bedroom,livingroom,sitting
2017-08-01 15:31:33.392600,-95,8944512,-0.5,0.8125,0.53125,-0.40625,0.84375,0.4375,-0.15625,1.25,0.4375,-0.125,1.09375,0.40625,-0.25,1.0,0.4375,stairs,livingroom,sitting
2017-08-01 15:31:33.400300,-65,8944512,-0.5,0.8125,0.53125,-0.40625,0.84375,0.4375,-0.15625,1.25,0.4375,-0.125,1.09375,0.40625,-0.25,1.0,0.4375,living,livingroom,sitting
2017-08-01 15:31:33.426200,-88,8944512,-0.5,0.8125,0.53125,-0.40625,0.84375,0.4375,-0.15625,1.25,0.4375,-0.125,1.09375,0.40625,-0.25,1.0,0.4375,bedroom,livingroom,sitting
2017-08-01 15:31:33.607800,-89,8944513,-0.25,1.3125,0.3125,-0.15625,1.21875,0.3125,-0.1875,0.5,0.46875,0.0,0.625,0.4375,0.1875,0.5625,0.34375,living,livingroom,sitting
2017-08-01 15:31:33.633200,-73,8944513,-0.25,1.3125,0.3125,-0.15625,1.21875,0.3125,-0.1875,0.5,0.46875,0.0,0.625,0.4375,0.1875,0.5625,0.34375,bedroom,livingroom,sitting
2017-08-01 15:31:33.807400,-60,8944514,0.46875,0.59375,0.25,0.625,0.53125,0.3125,0.6875,0.5,0.3125,0.75,1.375,1.0,-0.0625,1.375,1.125,living,livingroom,sitting
2017-08-01 15:31:34.012900,-93,8944515,0.125,0.3125,0.53125,-0.03125,0.71875,0.875,0.03125,0.96875,0.4375,-0.09375,0.71875,0.5625,0.0625,0.84375,0.53125,stairs,livingroom,sitting
2017-08-01 15:31:34.016300,-82,8944515,0.125,0.3125,0.53125,-0.03125,0.71875,0.875,0.03125,0.96875,0.4375,-0.09375,0.71875,0.5625,0.0625,0.84375,0.53125,living,livingroom,sitting
2017-08-01 15:31:34.046400,-68,8944515,0.125,0.3125,0.53125,-0.03125,0.71875,0.875,0.03125,0.96875,0.4375,-0.09375,0.71875,0.5625,0.0625,0.84375,0.53125,bedroom,livingroom,sitting
2017-08-01 15:31:34.212000,-76,8944516,0.28125,0.9375,0.3125,0.125,1.0,0.21875,-0.5,0.90625,0.5,-0.28125,1.03125,0.375,-0.0625,0.6875,0.59375,stairs,livingroom,sitting
2017-08-01 15:31:34.215600,-75,8944516,0.28125,0.9375,0.3125,0.125,1.0,0.21875,-0.5,0.90625,0.5,-0.28125,1.03125,0.375,-0.0625,0.6875,0.59375,living,livingroom,sitting
2017-08-01 15:31:34.245700,-81,8944516,0.28125,0.9375,0.3125,0.125,1.0,0.21875,-0.5,0.90625,0.5,-0.28125,1.03125,0.375,-0.0625,0.6875,0.59375,bedroom,livingroom,sitting
2017-08-01 15:31:34.422100,-91,8944517,0.15625,1.375,0.28125,0.09375,1.15625,0.4375,0.125,0.9375,0.46875,0.125,0.9375,0.53125,0.09375,0.71875,0.40625,stairs,livingroom,sitting
2017-08-01 15:31:34.425600,-67,8944517,0.15625,1.375,0.28125,0.09375,1.15625,0.4375,0.125,0.9375,0.46875,0.125,0.9375,0.53125,0.09375,0.71875,0.40625,living,livingroom,sitting
2017-08-01 15:31:34.455700,-80,8944517,0.15625,1.375,0.28125,0.09375,1.15625,0.4375,0.125,0.9375,0.46875,0.125,0.9375,0.53125,0.09375,0.71875,0.40625,bedroom,livingroom,sitting
2017-08-01 15:31:34.631700,-87,8944518,0.15625,0.78125,0.40625,0.09375,0.28125,0.4375,-0.03125,0.5625,0.65625,-0.03125,0.625,0.5625,0.03125,0.375,0.4375,stairs,livingroom,sitting
2017-08-01 15:31:34.635800,-59,8944518,0.15625,0.78125,0.40625,0.09375,0.28125,0.4375,-0.03125,0.5625,0.65625,-0.03125,0.625,0.5625,0.03125,0.375,0.4375,living,livingroom,sitting
2017-08-01 15:31:34.665300,-66,8944518,0.15625,0.78125,0.40625,0.09375,0.28125,0.4375,-0.03125,0.5625,0.65625,-0.03125,0.625,0.5625,0.03125,0.375,0.4375,bedroom,livingroom,sitting
2017-08-01 15:31:34.834500,-96,8944519,-0.15625,0.78125,0.6875,-0.09375,0.6875,0.625,0.0,0.65625,0.625,0.03125,0.625,0.71875,0.0625,0.6875,0.65625,stairs,livingroom,sitting
2017-08-01 15:31:34.841800,-80,8944519,-0.15625,0.78125,0.6875,-0.09375,0.6875,0.625,0.0,0.65625,0.625,0.03125,0.625,0.71875,0.0625,0.6875,0.65625,living,livingroom,sitting
2017-08-01 15:31:34.869200,-66,8944519,-0.15625,0.78125,0.6875,-0.09375,0.6875,0.625,0.0,0.65625,0.625,0.03125,0.625,0.71875,0.0625,0.6875,0.65625,bedroom,livingroom,sitting
2017-08-01 15:31:35.042700,-71,8944520,-0.03125,0.65625,0.71875,-0.09375,0.6875,0.6875,-0.15625,1.0625,0.71875,-0.15625,0.875,0.65625,-0.15625,0.8125,0.59375,living,livingroom,sitting
2017-08-01 15:31:35.070200,-73,8944520,-0.03125,0.65625,0.71875,-0.09375,0.6875,0.6875,-0.15625,1.0625,0.71875,-0.15625,0.875,0.65625,-0.15625,0.8125,0.59375,bedroom,livingroom,sitting
2017-08-01 15:31:35.245600,-84,8944521,-0.125,0.78125,0.5,-0.0625,0.78125,0.46875,0.0,0.8125,0.625,0.03125,0.8125,0.75,-0.03125,0.71875,0.59375,stairs,livingroom,sitting
