timestamp,rssi,seqno,s1x,s1y,s1z,s2x,s2y,s2z,s3x,s3y,s3z,s4x,s4y,s4z,s5x,s5y,s5z,gateway,true_room,activity
2017-07-12 09:35:16.272600,-84,408514,0.4375,-0.46875,-1.09375,0.5,-0.4375,-1.03125,0.5,-0.375,-1.0625,0.4375,-0.53125,-1.0,0.40625,-0.53125,-1.0625,stairs,livingroom,sitting
2017-07-12 09:35:16.277300,-74,408514,0.4375,-0.46875,-1.09375,0.5,-0.4375,-1.03125,0.5,-0.375,-1.0625,0.4375,-0.53125,-1.0,0.40625,-0.53125,-1.0625,living,livingroom,sitting
2017-07-12 09:35:16.485200,-83,408515,0.28125,-0.28125,-0.875,0.3125,-0.53125,-0.90625,0.21875,-0.53125,-0.71875,0.1875,-0.4375,-0.625,0.15625,-0.46875,-0.625,living,livingroom,sitting
2017-07-12 09:35:16.679600,-81,408516,0.15625,-0.3125,-0.40625,0.1875,-0.40625,-0.53125,0.21875,-0.53125,-0.65625,0.28125,-0.34375,-0.375,0.25,-0.625,-0.65625,stairs,livingroom,sitting
2017-07-12 09:35:16.682400,-71,408516,0.15625,-0.3125,-0.40625,0.1875,-0.40625,-0.53125,0.21875,-0.53125,-0.65625,0.28125,-0.34375,-0.375,0.25,-0.625,-0.65625,living,livingroom,sitting
2017-07-12 09:35:16.698200,-94,408516,0.15625,-0.3125,-0.40625,0.1875,-0.40625,-0.53125,0.21875,-0.53125,-0.65625,0.28125,-0.34375,-0.375,0.25,-0.625,-0.65625,bedroom,livingroom,sitting
2017-07-12 09:35:16.879800,-82,408517,0.21875,-0.53125,-0.46875,0.28125,-0.625,-0.21875,0.4375,-0.75,-0.46875,0.5,-0.78125,-0.03125,0.375,-0.78125,-0.15625,stairs,livingroom,sitting
2017-07-12 09:35:16.898600,-81,408517,0.21875,-0.53125,-0.46875,0.28125,-0.625,-0.21875,0.4375,-0.75,-0.46875,0.5,-0.78125,-0.03125,0.375,-0.78125,-0.15625,bedroom,livingroom,sitting
2017-07-12 09:35:16.900500,-85,408517,0.21875,-0.53125,-0.46875,0.28125,-0.625,-0.21875,0.4375,-0.75,-0.46875,0.5,-0.78125,-0.03125,0.375,-0.78125,-0.15625,bedroom,livingroom,sitting
2017-07-12 09:35:17.088100,-66,408518,0.5625,-0.625,0.03125,0.5625,-0.78125,0.03125,0.625,-0.75,0.03125,0.65625,-0.6875,0.03125,0.71875,-0.75,0.0625,living,livingroom,sitting
