timestamp,rssi,seqno,s1x,s1y,s1z,s2x,s2y,s2z,s3x,s3y,s3z,s4x,s4y,s4z,s5x,s5y,s5z,gateway,true_room,activity
2017-08-07 12:43:35.193500,-87,11424805,0.59375,-0.625,-0.40625,0.59375,-0.625,-0.4375,0.5625,-0.625,-0.4375,0.5625,-0.625,-0.4375,0.5625,-0.625,-0.40625,bedroom,livingroom,sitting
2017-08-07 12:43:35.398400,-70,11424806,0.5625,-0.625,-0.40625,0.5625,-0.625,-0.4375,0.5625,-0.625,-0.40625,0.59375,-0.625,-0.40625,0.59375,-0.625,-0.40625,bedroom,livingroom,sitting
2017-08-07 12:43:35.594600,-26,11424807,0.59375,-0.59375,-0.40625,0.5625,-0.625,-0.40625,0.59375,-0.625,-0.40625,0.5625,-0.625,-0.375,0.5625,-0.625,-0.4375,living,livingroom,sitting
2017-08-07 12:43:35.801600,-39,11424808,0.59375,-0.625,-0.40625,0.59375,-0.625,-0.4375,0.59375,-0.59375,-0.375,0.59375,-0.625,-0.375,0.5625,-0.65625,-0.375,living,livingroom,sitting
2017-08-07 12:43:35.804800,-87,11424808,0.59375,-0.625,-0.40625,0.59375,-0.625,-0.4375,0.59375,-0.59375,-0.375,0.59375,-0.625,-0.375,0.5625,-0.65625,-0.375,bedroom,livingroom,sitting
2017-08-07 12:43:36.220700,-77,11424810,0.59375,-0.625,-0.40625,0.59375,-0.625,-0.40625,0.59375,-0.625,-0.4375,0.59375,-0.625,-0.40625,0.59375,-0.625,-0.375,bedroom,livingroom,sitting
2017-08-07 12:43:36.430600,-76,11424811,0.59375,-0.625,-0.40625,0.59375,-0.625,-0.40625,0.59375,-0.625,-0.375,0.59375,-0.625,-0.40625,0.59375,-0.625,-0.40625,bedroom,livingroom,sitting
2017-08-07 12:43:36.638800,-27,11424812,0.59375,-0.65625,-0.375,0.5625,-0.65625,-0.40625,0.59375,-0.625,-0.375,0.59375,-0.59375,-0.375,0.5625,-0.59375,-0.375,living,livingroom,sitting
2017-08-07 12:43:36.638900,-88,11424812,0.59375,-0.65625,-0.375,0.5625,-0.65625,-0.40625,0.59375,-0.625,-0.375,0.59375,-0.59375,-0.375,0.5625,-0.59375,-0.375,bedroom,livingroom,sitting
2017-08-07 12:43:36.844400,-71,11424813,0.59375,-0.625,-0.40625,0.59375,-0.625,-0.40625,0.59375,-0.65625,-0.46875,0.5625,-0.59375,-0.375,0.59375,-0.625,-0.375,bedroom,livingroom,sitting
2017-08-07 12:43:37.053900,-87,11424814,0.59375,-0.65625,-0.375,0.59375,-0.625,-0.375,0.59375,-0.625,-0.375,0.59375,-0.625,-0.375,0.5625,-0.625,-0.375,bedroom,livingroom,sitting
2017-08-07 12:43:37.249600,-25,11424815,0.6875,-0.59375,-0.375,0.59375,-0.625,-0.375,0.59375,-0.59375,-0.375,0.5625,-0.65625,-0.46875,0.59375,-0.625,-0.375,living,livingroom,sitting
2017-08-07 12:43:37.454500,-43,11424816,0.5625,-0.625,-0.40625,0.5625,-0.625,-0.34375,0.59375,-0.625,-0.375,0.59375,-0.625,-0.375,0.59375,-0.625,-0.40625,living,livingroom,sitting
2017-08-07 12:43:37.459400,-75,11424816,0.5625,-0.625,-0.40625,0.5625,-0.625,-0.34375,0.59375,-0.625,-0.375,0.59375,-0.625,-0.375,0.59375,-0.625,-0.40625,bedroom,livingroom,sitting
2017-08-07 12:43:37.659100,-36,11424817,0.59375,-0.65625,-0.40625,0.59375,-0.625,-0.4375,0.5625,-0.6875,-0.4375,0.59375,-0.71875,-0.40625,0.625,-0.6875,-0.40625,living,livingroom,sitting
2017-08-07 12:43:37.659600,-86,11424817,0.59375,-0.65625,-0.40625,0.59375,-0.625,-0.4375,0.5625,-0.6875,-0.4375,0.59375,-0.71875,-0.40625,0.625,-0.6875,-0.40625,bedroom,livingroom,sitting
2017-08-07 12:43:38.068000,-45,11424819,0.59375,-0.84375,-0.3125,0.5625,-0.875,-0.3125,0.59375,-0.8125,-0.25,0.625,-0.875,-0.1875,0.5625,-0.9375,-0.1875,living,livingroom,sitting
2017-08-07 12:43:38.072300,-93,11424819,0.59375,-0.84375,-0.3125,0.5625,-0.875,-0.3125,0.59375,-0.8125,-0.25,0.625,-0.875,-0.1875,0.5625,-0.9375,-0.1875,bedroom,livingroom,sitting
2017-08-07 12:43:38.268500,-63,11424820,0.59375,-0.6875,0.0,0.59375,-0.84375,0.0,0.40625,-0.8125,-0.25,0.34375,-0.90625,-0.15625,0.28125,-0.90625,-0.21875,living,livingroom,sitting
2017-08-07 12:43:38.273300,-76,11424820,0.59375,-0.6875,0.0,0.59375,-0.84375,0.0,0.40625,-0.8125,-0.25,0.34375,-0.90625,-0.15625,0.28125,-0.90625,-0.21875,bedroom,livingroom,sitting
2017-08-07 12:43:38.471700,-73,11424821,0.375,-0.71875,0.0,0.34375,-0.8125,-0.03125,0.34375,-0.8125,0.0625,0.25,-0.9375,-0.03125,0.25,-0.90625,0.0,bedroom,livingroom,sitting
2017-08-07 12:43:38.661100,-83,11424822,0.21875,-0.875,0.09375,0.1875,-0.875,0.125,0.125,-0.90625,0.125,0.15625,-0.84375,0.15625,0.09375,-0.84375,0.15625,stairs,livingroom,sitting
2017-08-07 12:43:38.680700,-76,11424822,0.21875,-0.875,0.09375,0.1875,-0.875,0.125,0.125,-0.90625,0.125,0.15625,-0.84375,0.15625,0.09375,-0.84375,0.15625,bedroom,livingroom,sitting
2017-08-07 12:43:38.889300,-60,11424823,0.09375,-0.71875,0.3125,0.03125,-0.71875,0.28125,-0.03125,-0.6875,0.28125,0.0,-0.5625,0.40625,-0.09375,-0.5625,0.4375,living,livingroom,sitting
2017-08-07 12:43:38.889500,-69,11424823,0.09375,-0.71875,0.3125,0.03125,-0.71875,0.28125,-0.03125,-0.6875,0.28125,0.0,-0.5625,0.40625,-0.09375,-0.5625,0.4375,bedroom,livingroom,sitting
2017-08-07 12:43:39.089100,-74,11424824,-0.15625,-0.46875,0.46875,-0.28125,-0.46875,0.5625,-0.34375,-0.4375,0.625,-0.4375,-0.46875,0.625,-0.5,-0.34375,0.71875,living,livingroom,sitting
2017-08-07 12:43:39.093200,-94,11424824,-0.15625,-0.46875,0.46875,-0.28125,-0.46875,0.5625,-0.34375,-0.4375,0.625,-0.4375,-0.46875,0.625,-0.5,-0.34375,0.71875,bedroom,livingroom,sitting
2017-08-07 12:43:39.277000,-85,11424825,-0.5625,-0.3125,0.75,-0.59375,-0.3125,0.78125,-0.5625,-0.28125,0.75,-0.5,-0.21875,0.78125,-0.59375,-0.15625,0.8125,stairs,livingroom,sitting
2017-08-07 12:43:39.296200,-80,11424825,-0.5625,-0.3125,0.75,-0.59375,-0.3125,0.78125,-0.5625,-0.28125,0.75,-0.5,-0.21875,0.78125,-0.59375,-0.15625,0.8125,living,livingroom,sitting
2017-08-07 12:43:39.300400,-68,11424825,-0.5625,-0.3125,0.75,-0.59375,-0.3125,0.78125,-0.5625,-0.28125,0.75,-0.5,-0.21875,0.78125,-0.59375,-0.15625,0.8125,bedroom,livingroom,sitting
2017-08-07 12:43:39.510400,-69,11424826,-0.5625,0.0625,0.9375,-0.59375,0.0,0.875,-0.59375,0.0,0.875,-0.53125,0.09375,0.875,-0.625,0.34375,0.8125,bedroom,livingroom,sitting
2017-08-07 12:43:39.714200,-70,11424827,-0.59375,0.1875,0.90625,-0.65625,0.28125,0.8125,-0.625,0.375,0.84375,-0.625,0.34375,0.8125,-0.6875,0.40625,0.71875,living,livingroom,sitting
2017-08-07 12:43:39.718100,-71,11424827,-0.59375,0.1875,0.90625,-0.65625,0.28125,0.8125,-0.625,0.375,0.84375,-0.625,0.34375,0.8125,-0.6875,0.40625,0.71875,bedroom,livingroom,sitting
2017-08-07 12:43:39.915400,-90,11424828,-0.6875,0.46875,0.6875,-0.75,0.5625,0.65625,-0.71875,0.5,0.71875,-0.71875,0.59375,0.59375,-0.6875,0.5625,0.59375,living,livingroom,sitting
