timestamp,rssi,seqno,s1x,s1y,s1z,s2x,s2y,s2z,s3x,s3y,s3z,s4x,s4y,s4z,s5x,s5y,s5z,gateway,true_room,activity
2017-07-12 10:16:57.359400,-12,420716,-0.03125,-0.09375,-0.9375,-0.03125,-0.09375,-0.9375,-0.03125,-0.09375,-0.9375,-0.03125,-0.09375,-0.9375,-0.03125,-0.09375,-0.9375,kitchen,kitchen,walking
2017-07-12 10:16:57.774200,-26,420718,-0.0625,-0.125,-0.90625,-0.03125,-0.09375,-0.9375,-0.03125,-0.125,-0.9375,-0.03125,-0.125,-0.90625,-0.03125,-0.125,-0.90625,kitchen,kitchen,walking
2017-07-12 10:16:58.173400,-26,420720,-0.03125,-0.125,-0.90625,-0.03125,-0.125,-0.9375,-0.03125,-0.09375,-0.90625,-0.03125,-0.125,-0.9375,-0.03125,-0.125,-0.90625,kitchen,kitchen,walking
2017-07-12 10:16:58.580100,-26,420722,-0.03125,-0.125,-0.9375,-0.03125,-0.125,-0.90625,-0.03125,-0.125,-0.9375,-0.03125,-0.09375,-0.90625,-0.03125,-0.125,-0.9375,kitchen,kitchen,walking
2017-07-12 10:16:59.398200,-44,420726,-0.03125,-0.125,-0.90625,-0.03125,-0.125,-0.9375,-0.03125,-0.125,-0.9375,-0.03125,-0.125,-0.9375,-0.03125,-0.15625,-0.96875,kitchen,kitchen,walking
2017-07-12 10:16:59.602800,-52,420727,0.0,-0.15625,-0.90625,0.0,-0.125,-1.03125,0.0,-0.15625,-1.0625,-0.03125,-0.15625,-1.0625,-0.03125,-0.0625,-1.0625,kitchen,kitchen,walking
2017-07-12 10:16:59.801800,-67,420728,0.0,0.0,-1.09375,-0.03125,-0.125,-1.09375,-0.03125,0.0625,-1.0625,-0.0625,0.125,-0.96875,-0.09375,-0.25,-1.03125,kitchen,kitchen,walking
2017-07-12 10:17:00.009900,-63,420729,-0.15625,-0.09375,-0.96875,-0.125,-0.0625,-0.84375,-0.125,-0.3125,-0.84375,-0.03125,-0.34375,-0.75,0.09375,-0.78125,-0.46875,kitchen,kitchen,walking
2017-07-12 10:17:00.214100,-42,420730,0.1875,-0.46875,-0.40625,0.4375,-0.59375,-0.15625,0.4375,-0.8125,-0.0625,0.40625,-0.9375,-0.3125,0.34375,-0.9375,-0.34375,kitchen,kitchen,walking
2017-07-12 10:17:00.423100,-41,420731,0.21875,-0.9375,-0.34375,0.125,-0.875,-0.5,0.09375,-0.875,-0.4375,0.0625,-0.84375,-0.4375,0.0625,-0.875,-0.46875,kitchen,kitchen,walking
2017-07-12 10:17:00.631300,-57,420732,0.0625,-0.8125,-0.5,0.03125,-0.84375,-0.53125,0.03125,-0.78125,-0.46875,0.0625,-0.78125,-0.53125,0.0625,-0.8125,-0.5,kitchen,kitchen,walking
2017-07-12 10:17:01.040800,-69,420734,0.0625,-0.8125,-0.40625,0.0625,-0.8125,-0.34375,0.0625,-0.8125,-0.375,0.0625,-0.78125,-0.40625,0.0625,-0.8125,-0.375,kitchen,kitchen,walking
2017-07-12 10:17:01.243900,-46,420735,0.0625,-0.78125,-0.40625,0.09375,-0.8125,-0.4375,0.09375,-0.875,-0.40625,0.09375,-0.875,-0.40625,0.09375,-0.78125,-0.40625,kitchen,kitchen,walking
2017-07-12 10:17:01.448900,-66,420736,0.09375,-0.8125,-0.40625,0.09375,-0.8125,-0.40625,0.09375,-0.8125,-0.4375,0.0625,-0.84375,-0.46875,0.0625,-0.8125,-0.4375,kitchen,kitchen,walking
2017-07-12 10:17:01.647100,-49,420737,0.03125,-0.78125,-0.4375,0.03125,-0.78125,-0.46875,-0.03125,-0.75,-0.46875,-0.03125,-0.75,-0.46875,-0.0625,-0.71875,-0.4375,kitchen,kitchen,walking
2017-07-12 10:17:02.059300,-73,420739,-0.125,-0.8125,-0.59375,-0.09375,-0.8125,-0.59375,-0.09375,-0.78125,-0.53125,-0.09375,-0.78125,-0.5625,-0.0625,-0.78125,-0.53125,kitchen,kitchen,walking
2017-07-12 10:17:02.260700,-59,420740,-0.0625,-0.78125,-0.53125,-0.0625,-0.78125,-0.5,-0.0625,-0.75,-0.5,-0.0625,-0.71875,-0.5,-0.09375,-0.75,-0.5,kitchen,kitchen,walking
